idsbr;nama_usaha;alamat_usaha;kode_wilayah;kdprov;kdkab;kdkec;kddesa;nmprov;nmkab;nmkec;nmdesa;perusahaan_id;status_perusahaan;skor_kalo;kegiatan_usaha;rank_nama;rank_alamat;history_ref_profiling_id;skala_usaha;sumber_data;latitude;longitude;latlong_status;gcid;gcs_result;allow_cancel;allow_edit;allow_flagging;latitude_gc;longitude_gc;latlong_status_gc;gc_username;kegiatan_usahanya;kategori;KBLI;hasilgc
39041735;WARUNG NASI TEH IMAS <IMAS JUARSIH>;JL BELAWAN, RT 11/RW 3;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik1TTC9mWWZzVVZGaDE1MmVRYnlKelE9PSIsInZhbHVlIjoiUy8rcmFwdTdtT1V6djZacnd4YTdaZz09IiwibWFjIjoiODFkNTEzZTlkZThjNDkwMWIyODBhYWNmZWYwOWQxYjY2ZDJiYjJkNTYyOTFkN2UxYTE3YWNhZTFmMTYwZmQ5MCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1754487;106,8076079;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041773;WARUNG IBU WATI <TJAHJAWATI>;Jalan Bakti, RW 07, Cideng, Gambir, Jakarta Pusat, RT 7/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImkrSE9obmZGeWhQWmRXa2RYQStoU3c9PSIsInZhbHVlIjoiQ0V1a1V1MG1jd2U3TDBxSThjNU1wZz09IiwibWFjIjoiZmNiOWE5MjgwNzhjNzdkMmQ4NjAzNmNkZDYyYjk3Nzc1YTgyZjRmYjdkMWVhZjg3ZGNhZDljNjIwY2Q1ODUyZCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1697708;106,803301;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041775;SOP KAKI SAPI PAK KARTO <ASEP SULAEMAN>;PASAR PERTOKOAN PD. PASAR JAYA, JL BIAK NO. 5DE, RT 3/RW 6;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik5HdzIyU0lKaHNrSVI3YlF6OXZjbFE9PSIsInZhbHVlIjoibEJUMmJpTWJGallnOVdMdlZyb01oQT09IiwibWFjIjoiNWU1OGUyY2NhOTg2NDRjNzNjMzQ4ODIzNDVlNTIzZGFhZGU2NTkwMDRhMWQ3ZGQ5ZTUxMWE1Y2EyYzIwNjY3NyIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,171234406;106,8076369;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041780;BUBUR AYAM DUL HASAN <HASAN>;Jl. Setia kawan III, RT 7/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjJuQjdIVURmdi93bFdiSU83bWl1cmc9PSIsInZhbHVlIjoiWE0vaG5ZVFJpU0JuS3FkOEh3eTJFZz09IiwibWFjIjoiZDMyN2NkOWE5ZDc3OTc5ZjJjNWZmNTUwZjU4YTNhOTBiYTU3NTFmNWYzOWIzODI0Y2RjNzIyNTY5MDFkNGFiNSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1645081;106,801701;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041784;WARUNG NASI IBU KARSIH <KARSIH>;Jalan Lematang, RT 0/RW 2;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Im05a2hiS2RLSDFSRktxTCswYzd1MUE9PSIsInZhbHVlIjoiU2F1YjlYaHhtalhCelFHQksyYUhRQT09IiwibWFjIjoiYzMzODE0NGQ4OTYwODFjYTExMDc4ZTg1OTU5ODljMzMxNjY3YzE4Y2Y3NTkzYzllNjIzMDk0OTY0ZDdmODgxZSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1728461;106,8090953;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041786;WARUNG NASI PUTRI <AGUS DARYADI>;Jl. sukadana jp 47, RT 11/RW 6;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImVUN1ZKalIxMytxczdkYzhkdE5lMWc9PSIsInZhbHVlIjoiS25BczY1aFVEOFZ5c0tldkFkZWhXdz09IiwibWFjIjoiN2E2YjczNDk2NDkxMWEwMDIwYTJlY2FhOTkzNzZhODAwOWRiZjY1MWJiYjI3YWU2YmM5YTAxMmRiNDdhODVmMSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,170184668;106,8049909;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041787;NASI UDUK BU SITI <SITI ROHAJAH>;JL PETOJO SELATAN VII NO 20, RT 5/RW 4;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBHQ2RGNEtRWitVUWF5KzFnc1J2Wnc9PSIsInZhbHVlIjoiYS9OcEdwY0dHY1NpRWt0U0hCTlhQUT09IiwibWFjIjoiOGIyOTVjY2RmM2VmNzg3MzNjNTdhMWIyMjdkOWUwNDI2ODQ0MWNmOTRmMDYyYjJmYzBlYTNmMDgyZTMzYjU1NyIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1750093;106,816434;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39041798;WARUNG KOPI IBU UPI <SYAFINIDAR>;Jl kmp bakti, RT 4/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImRlUnFUUFIva0wzTzVDck93VUJzbHc9PSIsInZhbHVlIjoiWTI0OG1kV254SSsxbGJLcTQ1TjByZz09IiwibWFjIjoiNDg1MmIzNTQ2Nzg4OTQ3YTZkZjVmOTNhMWNkZjYwZDFkMThmMjZlN2VhYjAyYmFjMGJlZTllNzFmMWNmN2QyMyIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,167071116;106,8022277;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093382;WARUNG BANG ACIM <SITI ROBIAH>;JL. CITARUM ATAS, RT 17/RW 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ijc1YmFIQXlybUhNMWNmOUhzWExXVlE9PSIsInZhbHVlIjoiOFRTb3laUEdMaXd4Zi9zaTVDYXVZdz09IiwibWFjIjoiYjhhMzJkNmI3MDk2Nzk0MGI3MjQwODFhZGUxY2FhZWRhNGMzOTE3MTk2OWY5ZGMyZTYwODljZDZhMTAxNzk4YyIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,180966322;106,8102764;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093408;WARUNG BU TATI <IBU TATI NURHAYATI>;JL petojo selatan VII, RT 5/RW 4;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InNiY2FHckRMS3l2T09tSnNNY3RNaVE9PSIsInZhbHVlIjoibDFGbXgrS1J4cFFJc25KL1FtRE1PZz09IiwibWFjIjoiZmQwZWU1YTdhNDU0M2JlMDAzMGNhZDk2OTVmYjYxOTY5YmYxYjMwZjdkZWY1NDMzYjc0ZjNkNjlmM2M2MjQ1ZiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1750093;106,816434;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093412;IVONNE ARYANI FANG FANG;JL. PETOJO SELATAN XI NO. 2-A, RT 8/RW 11;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ild1UHhpNC84eEJ2NEV2Y1VYZmk5L1E9PSIsInZhbHVlIjoiN0NPZFMvVnlldWREWUM4eS9JQytKZz09IiwibWFjIjoiMzJjMTQ5YWVhMDNhZDU2MTE5ZTA3Y2JjYzhkMmY3ZDVjYjgwYTFiYzA4MzdiM2Y0NjFhOTAxM2U1NGU2YWI0NyIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1750093;106,816434;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093419;WARUNG KOPI AQILAN <MUHAMMAD IRFAN>;KP BAKTI, RT 5/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ino3YzhFNEdSTEFHQUpLVktzYjc2TlE9PSIsInZhbHVlIjoiaCthZlhtTmVnMUhZSWk5eWRHdG4xdz09IiwibWFjIjoiN2Y2ZDQzZGY1ZjUxMTY4M2UzZDVkZTFlN2IzNWE2NzRkODAzZTAzMmM0MDJlY2FlMjQ2MzdlYTU5YTBkNjdmNiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,16853921;106,8025544;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093422;WARUNG NASI BU NUR <NURYATI>;Jl. Citarum no.13, RT 0/RW 0;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ijc2K3RXNkQwVTcrVnpaaFdpN1liQ3c9PSIsInZhbHVlIjoiZW1DZFNoS2llZ1JJdG9qSm5LWHgrZz09IiwibWFjIjoiMmY5NDcxMjlhZjM0NGU2MTc4ZGE0NmY1MGVlNDZiMDJmZTk3MWZkNTRlODA5NmI1NmEzNTQ5YWEwMjA5MGU2NSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;;;invalid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093423;WARUNG NASI TINI <SUHARTINI>;Jl kmp bakti no 4 (tanjung selor), RT 4/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlBITHVaa2hsTjlYTUFNRkJVTm41Tnc9PSIsInZhbHVlIjoiN0RJaUd5Mi9MblgwN1g4akJxcXVjQT09IiwibWFjIjoiYTU0YmYxYTgyYzk2ZDhiZjU0MjVkMjk4Mjk1NDRiYTAwNGViNTExMTc3ZGE1MjAyMmIxZGY4MGRlYzRiODBjYiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,167071116;106,8022277;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39093431;WARUNG NASI PAK WANTO <M. WANTO>;Tanjung salor 28, RT 9/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImNQbGlESG91K1pHY3RqK3JCVHRPdmc9PSIsInZhbHVlIjoiOVgwV0hBaGdEQTczOXFrYzF4U1poZz09IiwibWFjIjoiMWJiMjE0ODhkMGM5NDNjY2IyMjkyYzVkYTYyNTRjMTZiMDYyM2M0MzZjY2U5NzMxODNmZjM2MTkzN2FiNjFkNiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,171754595;106,804731;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3912164;ELECTRONIC INDONESIA;JL.BIAK NO.29 A-B-C, CIDENG;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6InJ1MGFBeDkzaGF0OWl0K2o5bWNtc2c9PSIsInZhbHVlIjoiUTFrcDMxZXcwVytTRmc0VE1QdURRQT09IiwibWFjIjoiY2NkZWZjMGVmYTkzMjAyODk5NzA5Y2IxZmUxMDUxM2YyYzM2NDUzNDllYThlMjA4NGRkOGQwZWY3N2E5ZTc3ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46491];;;26/10/2025;UMKM;Dir Pajak;-6,167408;106,807965;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
3914031;BANK MAYBANK INDONESIA TBK.;GEDUNG PUSAT NIAGA ROXYMAS KH. HASYIM ASHARI 125;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkwyN2xNdjVFS0w1VHFZTVhzTVRkeWc9PSIsInZhbHVlIjoiaERSNHBZcitPd0c5T3liMzFjM3d4dz09IiwibWFjIjoiMmVmMGFkY2NhMjk2NzcyZDdjMmY4ZWYxNTVkNDc4ZWQzODEzNTIwNzJhNjMzYWJjNDZiNDRiOTg0MWFlMGQ5ZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: K, KBLI: 64121];;;26/10/2025;UMKM;Dir Pajak;-6,1664156;106,8031919;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141965;WARUNG AZZAM <WIWI PERTIWI>;Klinik Hati, Jalan Brantas, RW 01, Cideng, Gambir, Jakarta Pusat, RT 18/RW 1;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik9CZFVhbFR4bGI5bmorNjNZc3gycnc9PSIsInZhbHVlIjoiNHFZd0t1T3hPenJlNGd3MnJleWJzdz09IiwibWFjIjoiYzE2MWE5ODBkN2ZiODg3ODFiNzk1Y2EzZDg5NTBiN2NjYzgzNzg5MDNlNDZiNmFjMzYyNDMwNzZkODU4N2E2NCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,17916695;106,810787;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141969;WARKOP AMRI <AMRILLAH>;Jalan Tanjung Selor, RW 06, Cideng, Gambir, Jakarta Pusat,, RT 17/RW 6;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik5tRG1XdElGSEZzWlVMcGFIcXIrS0E9PSIsInZhbHVlIjoidEJ3S052aEVlR1lLeE11Q0pnZlNndz09IiwibWFjIjoiZjc0MzNhNjYyNWY4ZmJlYmU5NzY1Yzk1ZTI5MjRkZjk5YjdiZGMzMjYyN2M4OWI4ZjI0NGE0YjBiMjE0YzUxOCIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,1676557;106,8025491;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141980;WARUNG NASI UDUK TINI <SUHARTINI>;Jl. Kmp bakti, RT 4/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjQxK2ZNalQ2aFlrQnZVYXFob0g2R2c9PSIsInZhbHVlIjoiZ1p4dWZiRkkvOWxSdkVHRG5JWWFGUT09IiwibWFjIjoiZjAxYzlhNTc1MGRmZmZlMzBhMmY4ZjhhMDU4OWU0ZDJlZGJhMDIxMzg5YTNiNzA0MTMyYjRjMmM4ZWU4ZDEwMSIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,167071116;106,8022277;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
39141983;WARUNG MAKANAN DAN MINUMAN SIAP SAJI <SITI ZAENAB>;Kmp. Bakti Raya no. 44, RT 1/RW 7;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IlVBWHpNM1pRYkpZSDhER0s5cVhlY2c9PSIsInZhbHVlIjoiRTVpUG1DclpNajFVRzcvWEV5Vk9zUT09IiwibWFjIjoiZTEyMjhkODA1MmE0OTc4YTlkYzYyYWU5ZTllNDMzZWE4YTdlYmUzY2FmZjljYTY4ZTdjMDMxNThkZjEwMGNlYiIsInRhZyI6IiJ9;Aktif;;;;;31/12/2025;;;-6,166423048;106,8011818;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
28543764;SUPARNI;JL. TANJUNG SELOR BARAT;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkZKSXJoQ1UyQU5xODBwSmhxMDVhTmc9PSIsInZhbHVlIjoiR0kySUZ0UDdKU3l0SlZXYUlPOFNPZz09IiwibWFjIjoiZDZhMjNjYzc3MmNhNzM5MjkwMjU4ZmM5ZGQyZGZiNzdmNjg4NTUxODAyNmQ0MzY2MTU4OTY3Nzc5ODQ5Zjg3NyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 56103];;;30/12/2025;;OSS - Perorangan;-6,1701579;106,8040702;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
28774248;SURYANI;JL. CITARUM ATAS NO.10;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IiswQ0VFM0FZUjhwKzRMdFUyK3FvS1E9PSIsInZhbHVlIjoiUDdNVVJQMGZkaTA3WE9BUnpEa3VYdz09IiwibWFjIjoiMjFiMWNmNTNkZWFlNWFmYmNjNWJjOTU1ZWYxNGFlODlmNWYwODQ3MDk3MDg5Yjk3Yjg4YjkwNGVjNjNhOWI5MyIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47513];;;19/11/2025;;OSS - Perorangan;-6,1780875;106,8097144;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
28803987;DEWI HARIYANTI ;JL CITARUM ATAS NO.30 RT18/01;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IkdBeE9iNE9qZWwweStNZWswdWpsM1E9PSIsInZhbHVlIjoiT2ZETVFXQzg0N3dPd25jQm5LczdXdz09IiwibWFjIjoiNDhlY2QwZTNhNzg3NmI2YmYxZTI0MmZmZDFkOGI0MGE5OWJlZTc0OWQ2NTU1ZjEzZTlkNDg1ZTEyZTNlMjE3NSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47829];;;19/11/2025;;OSS - Perorangan;-6,178183959;106,8091391;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
2901846;GRAHA FLORA INDONESIA;PUSAT NIAGA ROXY MAS BLOK D3 NO.12, JL KH. HASYIM ASHARI;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjZSRHJ0SGxmeWFpdjVlTjIxQUNjamc9PSIsInZhbHVlIjoiK3hnMk1jMWRPdWMxK0xGM1N1VjcyZz09IiwibWFjIjoiNjA1YTljOGU3YWYzNzA2MDY2ZDUxOWYwNjU3ODUyNTM3MDRhNWQ2YmI0ZDY0OTBmOTgxNDhjNmE4M2EyNDk3YSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: G, KBLI: 46203];;;31/12/2025;UMKM;Dir Pajak;-6,16746521;106,8051224;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29070912;NURUL HIKMAH;JL. CIDENG BARAT NO.93;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik9TV0hIbEFWbHBjTlNQN0RuQXRWNFE9PSIsInZhbHVlIjoiTWZoZGVndmg5UkpvVGFscUwzcHlNZz09IiwibWFjIjoiMWMxYjAwMmU1YWJhOWUxYmQxZGM2MmE5MzEwZjcxMmMxYzNhY2FlYWU2ZDE4YjhkN2VmZjhiMzk3YjQ4MjE3ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 47222];;;19/11/2025;;OSS - Perorangan;-6,1797834;106,8124682;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29072511;SUHARNI;JL TANJUNG SELOR NO 12;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjNEQVJHK3hGV1NFNlJtU1czWGkyZkE9PSIsInZhbHVlIjoiUmc5U0dRcnFib0FSSDZJVjhLT3VhZz09IiwibWFjIjoiOTZhNWRlYzFjZDJkYzM2MWZmMzIyNzdlNzg1ODY4MzgxZDQ5M2Y1NTgwMTczMDJlNDU5NGJiZDZlNzYwOGM3ZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 56103];;;04/12/2025;;OSS - Perorangan;-6,1797069;106,8107919;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29073048;SITI WAHYUNI;JL. PULO PIUN 1/ 2;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IldUWXFySEpkdTVkZ3JjNFZHazduNkE9PSIsInZhbHVlIjoiYjNST3BXenUzV1RYbXN5T3VoNHprdz09IiwibWFjIjoiOWU1MDYyMmRhMzcwNDlkODVmZmI5N2E2OTFhNzcyZmUxOGY4OWIwMGIyMDgyYmYzYzhkMGQxMzdiOGU0OTk2MiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 10792];;;19/11/2025;;OSS - Perorangan;-6,1699375;106,8097504;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
2907485;PEMBANGUNAN SARANA PUTRA JAYA;JL TAMAN JATIBARU TIMUR, KOMPLEK RUKAN GRAHA JATIBARU;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImN6Q0ZlV1RTSGYzOW1jSE1xY0ZnNHc9PSIsInZhbHVlIjoicmFVNlZtYkNReG1EMTQycHkvdjJ5dz09IiwibWFjIjoiOTBkMmEzMzFhMjIzOTk2YmJiZDM4Y2JkYzgzNTU4ZGIxZGM4Y2MyZjdhNjQxZGY4ZTk4M2Q1YjlhY2JjZjE1ZiIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: F, KBLI: 42204];;;26/10/2025;UMKM;Dir Pajak;-6,18277;106,81287;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29139785;Sugiarti;Jl Cimanuk;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjF5TXNLbzNvcFZBdi9vVm9WMmp0R0E9PSIsInZhbHVlIjoiNjE0YlZaemNxRjI1czVMSm9jVDF5Zz09IiwibWFjIjoiYTJjN2RkODE2OTU4MjQ4ZWYzNjg4OTNjMTYxMDg3YWE0MDY2ZDUxZmY4YjM4ODkzZGFhMmM0OGYxNmVkNGE1MSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 10799];;;10/12/2025;;OSS - Perorangan;-6,1778692;106,8092921;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29157411;SUWANDI;ASRAMA POLRI JL. CIDENG BARAT 93 RT 003 RW 009;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImlGNm1VeXg5RnlpbG03cGtjbjBzQVE9PSIsInZhbHVlIjoidm1KY2FDUXp6VGh1KzJETFJ5djFTdz09IiwibWFjIjoiYjliYzZiOGUxNzE4ZDlmYmVmOTRiMzI0MDg3MGRiYTJiZWM4MGMxYmRlMDhiNjY5N2EyNGFhZmY5NTE2OTM4OSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 01461];;;19/11/2025;;OSS - Perorangan;-6,1810923;106,8121479;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29163488;Maryana;Jl Petojo Viy Ii Dalam 005/006;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImJwMkRkeHZ2aUFPcGd2VU9SdFhRTHc9PSIsInZhbHVlIjoiZGtCQjltWXpZWGVha2JCbkt2NUYrdz09IiwibWFjIjoiNDM0NGFmN2JjMmRiNGY0MGZiNTc5ZWFhMGRkMzVjNWRjYjgwMjM4NjFlZDExODZmY2JiNGJmNTNmZjAyZGQzZCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 10799];;;19/11/2025;;OSS - Perorangan;-6,1698215;106,8066417;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29330416;Siti barokah;Jl Tanjung Selor;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjlGL1VDSWUzQkxaQmlWWktyV0RhMFE9PSIsInZhbHVlIjoiRERwREp4bUdGUmRxUUhCc0tJZjdlUT09IiwibWFjIjoiYWRkOTRkNDY1MDg5MjlmZGE0MjNiZGFkYTE3YWJlMTFmNzVmMjlmOTczOTY3ZTY1MjdlNzA5M2NhOTU4YjllOCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 10799];;;30/12/2025;;OSS - Perorangan;-6,1701579;106,8040702;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29339575;Yuliani;Jl Kp Bhakti;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6IjViOTB0S3JDbDVncmhlOG1McWEvTnc9PSIsInZhbHVlIjoic2lXNno2ZnRDZ255L3hnSm1Wak51Zz09IiwibWFjIjoiODM2MDAzMWY2ODUxYmVmM2RlNzFlYzI1OTYwMTgwZGU1NmJlMThjMDQ5MDcyZjk4OTY0MzFiZDIyMmUxMGEwNCIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 11040];;;30/12/2025;;OSS - Perorangan;-6,169347;106,8044401;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29351072;TARYATI;JL. TANJUNG SELOR NO.16;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6Ik9PeXMrcmNBU0lxOHBqUGFJRE9hVmc9PSIsInZhbHVlIjoiZytvNGFUM2tmamJsY0tWRmlaZFAxdz09IiwibWFjIjoiYTI4MjBhNWRlOWIyMmU4MmUxYTczZWQ1Njc2NjgwYTc5M2I3NjAwZTk4ZDQ5N2E4MjVlN2IwMzc3NDhkMTE3ZSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 56102];;;19/11/2025;;OSS - Perorangan;-6,1679847;106,8028358;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
29356366;Sunarmi;Jl Tidore Raya No.27 C Rt.009/rw.005;3173080001;31;73;80;1;DKI JAKARTA;JAKARTA PUSAT;GAMBIR;CIDENG;eyJpdiI6ImRycUlIUkN2dEFRWHF4UjFWYXpjZEE9PSIsInZhbHVlIjoiQnZjekkra04wekJ0MFFhY2hUZ1QvQT09IiwibWFjIjoiODA3MTNhODI1NjA2MDA2NGEzYTQ0ZmQ5OWEzYjEwZGEyMWNmODI5YmQyZThiM2FhOTU4NTdhNDQ2OWIwYjZhNSIsInRhZyI6IiJ9;Aktif;;[Kegiatan Usaha: -, Kategori: -, KBLI: 11040];;;19/11/2025;;OSS - Perorangan;-6,1667182;106,8060869;valid;;;FALSE;FALSE;TRUE;;;invalid;;;;;4
